uid,year,week,ticket_no,parent_ticket,circle,cmp,cmm_name,link_name,span_name,vendor_tt,fibre_owner,construction_type,impact,affected_service,reason,event_date,reported_to_fibre_noc,informed_date,etr,cleared_date,status,resolution,fault_description,mttr,mttn,delay_reason,inter_intra_bin,zone,bucket,transport_ip_bin,restoration_status,span_id,workorder,sp_name,rca_cause_code,reason_high_mttr,day,month,week_name,ttr_percentage
2026WK-18'26,2026,WK-18'26,IM368438257,,Punjab,Ludhiana-1,CMM Name,I-PB-KHNN-ENB-0015,I-PB-KHNN-ENB-0047,,,O & M,NSA,AG1 - CSS,Fibre Cut,05-05-2026,05-05-2026 11:46,05-05-2026 11:46,0000-00-00 00:00:00,05-05-2026 16:21,Resolved,Restored by double joint,"CMP_Interface Down [3]: PUNJAB/Ludhiana-1;Link: AG1_CSS : IPOF :; Down Since:2026-05-05 11:35:37.000000
 $$ [AG1_CSS]I-PB-KHNN-ENB-0015<->I-PB-KHNN-ENB-0047;[AG1_CSS]I-PB-KHNN-ENB-0015<->I-PB-KHNN-ENB-0010;[AG2_OLT]I-PB-GBDG-FSA-0104<->I-PB-KHNN-AG2-0001 $$ 

PR TBFC_P2 - Interface down Affected:5 [DOWN:0,THREAT:5] AG1_CSS: IPOF : between I-PB-KHNN-ENB-0015 KHNNKHNNPAR003-Te0/4/4-Te0/4/4 and I-PB-KHNN-ENB-0047 GBDGABEMESR001-Te0/0/10-Te0/0/10[INTERNATIONAL ROALING COMPANY and ] CMP -  Ludhiana-1  since 2026-05-05 11:35:37.0 ; 
@ DOWN:[ ], THREAT[]; VENDORSL2= [] HOSTNAMEL2= [], Linked_Tickets:[LINK:1: PB-49783475-MI,],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'KHNNKHNNPAR003','sap_id' = 'I-PB-KHNN-ENB-0015','interface_name' = 'Te0/4/4','port' = 'Te0/4/4','link' = 'KHNNKHNNPAR003_GBDGABEMESR001','link_no' = 3682847],path_information : (P1 = (ticket_id = 49783461,link = GBDGABEMESR001_GBDGANJIESR001,ticket_type = SA,down_type = NODE,outage_start_time = 2026-05-05 11:35:37,outage_created_time = 2026-05-05 11:40:03),P2 = (ticket_id = 49783475,link = KHNNKHNNPAR003_GBDGABEMESR001,ticket_type = SA,down_type = LINK,outage_start_time = 2026-05-05 11:35:37,outage_created_time = 2026-05-05 11:40:32)),TBFCKEY_49783475, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P2 - Interface down Affected:6 [DOWN:0,THREAT:6] AG1_CSS: IPOF : between I-PB-KHNN-ENB-0015 KHNNKHNNPAR003-Te0/4/2-Te0/4/2 and I-PB-KHNN-ENB-0010 GBDGNSRIESR001-Te0/",4.77,00:10,,Intracity,North,Own,Intracity IP Access,,INPBKHNNXXXXNB0001SM1PAR001,1.00172E+11,,NULL,,5,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368047543,,Punjab,Amritsar,CMM Name,I-PB-AMRR-ENB-6051,I-PB-AMRR-ENB-0167,,,O & M,NSA,AG1 - AG1,Fibre Cut,03-05-2026,03-05-2026 16:00,03-05-2026 16:00,0000-00-00 00:00:00,03-05-2026 16:37,Resolved,Restored by single joint,"CMP_Interface Down [1]: PUNJAB/Amritsar;Link: AG1_AG1 : IPOF :; Down Since:2026-05-03 15:52:47.000000
 $$ [AG1_AG1]I-PB-AMRR-ENB-6051<->I-PB-AMRR-ENB-0167
AMRRBGCCPAR001/TenGigabitEthernet0/2/8
AMRRMNWLPAR001/TenGigabitEthernet0/3/8 $$ 

Interface down AG1_AG1 Total :1,10G:1,100G:0,400G:0: IPOF : between I-PB-AMRR-ENB-6051 and I-PB-AMRR-ENB-0167[Sultanwind Village & VPO-MEJA POST OFFICE,KHANPURA,AMRITSAR ] since 2026-05-03 15:52:47
 PR ALARM : Interface down AG1_AG1 SO6-CO Total :1,10G:1,100G:0,400G:0 Rg:N Between Site : AMRRBGCCPAR001 port TenGigabitEthernet0/2/8; AND AMRRMNWLPAR001 port TenGE0/3/8-Fiber;MaintenancePoint - Amritsar;SAPID - I-PB-AMRR-ENB-6051;DESTINATION_SAPID - I-PB-AMRR-ENB-0167
AMRRBGCCPAR001/TenGigabitEthernet0/2/8
AMRRMNWLPAR001/TenGigabitEthernet0/3/8",0.75,00:08,,Intercity,North,Own,Intercity IP Core,Permanent,INPBAMRRBGCCTW6001MA1PAR001,1.00172E+11,,NULL,,3,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368509453,,UP East,Gorakhpur,CMM Name,Gorakhpur NA2-Gorakhpur MA2 154 RCN,Gorakhpur NA2-Gorakhpur MA2 154 RCN,,,O & M,,Core - Collector,Fibre Cut,05-05-2026,0000-00-00 00:00:00,05-05-2026 17:41,06-05-2026 09:00,06-05-2026 08:24,Resolved,Restored by single joint,"As per Mr Santosh 98810796016   // Own Aerial  fiber //  Cut due to  intentional by unknown person   // OTDR at  40.3 km from Khalilabad    // Restored by Single joint // 1 JC added  // Delay due to high loss.
Collector 	Gorakhpur NA2-Gorakhpur MA2 154 RCN 	Gorakhpur NA2-Gorakhpur MA2 154 RCN 	9900 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Gorakhpur mag2 - Gorakhpurmag2 	13.8 	13.36 	03.23 	-10.13 	-
Gorakhpurmag2 - Gorakhpur mag2 	13.8 	11.95 	02.82 	-09.13 	-
	
Core 2 	Lucknow#1-Patna 	Khalilabad-Gorakhpur 	3451 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Khalilabad - Gorakhpur mag2 	25.72 	26.4 	12.35 	-14.05 	-
Gorakhpur mag2 - Khalilabad 	26.32 	28.82 	13.09 	-15.73 	-
	
Collector 	Lucknow#1-Patna 	Khalilabad-Gorakhpur 	3451 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Gorakhpur - Khalilabad 	15.2 	15.35 	08.50 	-06.85 	-
Khalilabad - Gorakhpur 	15.2 	16.55 	12.20 	-04.35 	-
	
Core 	Lucknow#1-Patna 	Khalilabad-Gorakhpur 			
Core Power
Khalidabad (1-1/1-15-2) 	Gorakhpur (1-1/1-15-1)
  	Line 	OSC 	ORL 	Line 	OSC 	ORL
Rx 	6.00 	-25.30 	28.20 	2.10 	-23.00 	47.20
Tx 	18.30 	-5.80 	33.80 	18.30 	-5.80 	35.90
SpanName 	LER 	Prev. Losses 	Line 	OSC Cal 	OSC
Khalidabad-Gorakhpur 	16 		16.20 	17.20 	15.71
Gorakhpur-Khalidabad 	16 		12.30 	19.50 	14.21
	
Collector 	Gorakhpur NA2-Basti RCN 	Khalilabad-Gorakhpur NA2 RCN 	9870 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Khalilabad - Gorakhpurmag2 	22.3 	24.48 	07.42 	-1",14.83,00:07,High Loss at Multiple Location,Intercity,North,Own,Transport,Temporary,UEGKPRUEGKPRSRC002_BU,1.00169E+11,,NULL,,6,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367550248,,UP East,Azamgarh,CMM Name,I-UE-MHMD-ENB-9073,I-UE-MBJN-ENB-6011,,,O & M,NSA,AG1 - CSS,Fibre Cut,01-05-2026,01-05-2026 08:04,01-05-2026 08:04,0000-00-00 00:00:00,01-05-2026 13:08,Resolved,Restored by single joint,"as per anurag +918810729160 aerial cable cut due to high rise vehicle restored by single joint permanent  otdr 21.6km from I-UE-MHMD-ENB-9073 delay due to heavy rain
CMP_Interface Down [2]: UTTAR PRADESH(EAST)/Azamgarh;Link: AG1_CSS : IPOF :; Down Since:2026-05-01 07:53:30.000000
 $$ [AG1_CSS]I-UE-MHMD-ENB-9073<->I-UE-MBJN-ENB-6011;[CSS_CSS]I-UE-GZPR-ENB-9090<->I-UE-JKNN-ENB-9120 $$ 

PR TBFC_P1 - Interface down Affected:4 [DOWN:0,THREAT:4] AG1_CSS: IPOF : between I-UE-MHMD-ENB-9073 MHMDMHMDPAR004-Te0/0/4-Te0/0/4 and I-UE-MBJN-ENB-6011 MBJNMBJNESR005-Te0/0/10-Te0/0/10[Doultabad and ] CMP -  Azamgarh  since 2026-05-01 07:53:30.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49656247-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'MHMDMHMDPAR004','sap_id' = 'I-UE-MHMD-ENB-9073','interface_name' = 'Te0/0/4','port' = 'Te0/0/4','link' = 'MHMDMHMDPAR004_MBJNMBJNESR005','link_no' = 22060953],path_information : (P1 = (ticket_id = 49656247,link = MHMDMHMDPAR004_MBJNMBJNESR005,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-01 07:53:30,outage_created_time = 2026-05-01 07:56:07)),TBFCKEY_49656247, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P1 - Interface down Affected:12 [DOWN:1,THREAT:11] CSS_CSS: IPOF : between I-UE-GZPR-ENB-9090 GZPRGZPRESR054-BD354-TenGigabitEthernet0/0/10 and I-UE-JKNN-ENB-9120 JKNNJKNNESR082-Te0/0/0/25-Te0/0/0/25[Belasari and ] CMP -  Azamgarh  since 2026-05-01 07:53:29.0 ; 
@ DO",5.23,00:11,Others,Intracity,North,Own,Intracity IP Access,Permanent,INUEMHMDXXXXTW0044NA1PAR001,1.00172E+11,,NULL,,1,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368200913,,UP East,Varanasi,CMM Name,I-UE-MGLI-ENB-9002,I-UE-MGLI-ENB-4400,,,O & M,NSA,AG1 - CSS,Fibre Cut,04-05-2026,04-05-2026 11:36,04-05-2026 11:36,0000-00-00 00:00:00,05-05-2026 01:48,Resolved,Restored by double joint,"Pintu  kumar  +917307083813//Own Fiber cut  due to  nagar nigam  demolition  drive//DJ  200  mtr  permanent//OTDR  4.6   km from   I-UE-MGLI-ENB-4400//delay  due to  nagar  nigam  access  issue

CMP_Interface Down [5]: UTTAR PRADESH(EAST)/Varanasi;Link: AG1_CSS : IPOF :; Down Since:2026-05-04 11:25:16.000000
 $$ [AG1_CSS]I-UE-MGLI-ENB-9002<->I-UE-MGLI-ENB-4400;[AG1_CSS]I-UE-MGLI-ENB-T002<->I-UE-MGLI-ENB-4400;[AG1_CSS]I-UE-MGLI-ENB-6009<->I-UE-MGLI-ENB-4400;[CSS_CSS]I-UE-MGLI-ENB-0039<->I-UE-MGLI-ENB-0035;[AG2_OLT]I-UE-MGLI-ENB-9002<->I-UE-AZMG-JCN-6000 $$ 

PR TBFC_P1 - Interface down Affected:23 [DOWN:0,THREAT:23] AG1_CSS: IPOF : between I-UE-MGLI-ENB-9002 MGLISBHNESR002-Te0/0/0/25-Te0/0/0/25 and I-UE-MGLI-ENB-4400 MGLIALNEPAR003-Te0/3/0/4-Te0/3/0/4[Ali Nagar and ] CMP -  Varanasi  since 2026-05-04 11:25:16.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49746248-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'MGLISBHNESR002','sap_id' = 'I-UE-MGLI-ENB-9002','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'MGLISBHNESR002_MGLIALNEPAR003','link_no' = 22172350],path_information : (P1 = (ticket_id = 49746248,link = MGLISBHNESR002_MGLIALNEPAR003,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-04 11:25:16,outage_created_time = 2026-05-04 11:28:16)),TBFCKEY_49746248, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P1 - Interface down Affected:8 [DOWN:0,THREAT:8] AG1_CSS: IPOF : between I-",14.38,00:11,Municipal Corporation permission issue,Intracity,North,Own,Intracity IP Access,Permanent,INUEMGLIALNECR0001SN1PAR001,1.00169E+11,,NULL,,5,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM368463607,,UP East,Varanasi,CMM Name,Varanasi-Gopiganj-Allahabad RCN,Allahabad OTN-Gopiganj RCN,,,O & M,,Core - Collector,Fibre Cut,05-05-2026,0000-00-00 00:00:00,05-05-2026 13:40,06-05-2026 09:30,06-05-2026 08:34,Resolved,Fiber cable swap / replaced,"As per Mr  Anil +919236407175 // Own  UG fiber //  Cut due to  cable partially damaged in UPPCL  power cable work   // OTDR at   65  km from  Allahabad  JCN  // Restored by  fiber swapped //  no any JC added  // Delay due to high loss. Affected Service 	LinkName 	SpanName 	Power Levels 	Service Up 	Is High Loss ?
Collector 	Varanasi-Gopiganj-Allahabad RCN 	Allahabad OTN-Gopiganj RCN 	9824 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Allahabad otn - Gopiganj 	27.5 	25.25 	09.13 	-16.12 	-
Gopiganj - Allahabad otn 	27.5 	26.83 	09.71 	-17.12 	-
	
Core 2 	Allahabad- Patna 	Allahabad JCN-Gopiganj 	11742 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Allahabad jcn - Gopiganj 	24.82 	23.59 	11.42 	-12.17 	-
Gopiganj - Allahabad jcn 	24.22 	22.64 	06.74 	-15.90 	-
	
Core 	Allahabad- Patna 	Allahabad JCN-Gopiganj 			
Core Power
Gopiganj (1-2/1-15-2) 	Allahabad JCN (2-6/2-1-2)
  	Line 	OSC 	ORL 	Line 	OSC 	ORL
Rx 	-6.90 	-34.00 	28.90 	-3.80 	-30.36 	49.70
Tx 	18.70 	-5.70 	34.90 	17.10 	-5.68 	34.20
SpanName 	LER 	Prev. Losses 	Line 	OSC Cal 	OSC
Gopiganj-Allahabad JCN 	23.28 		22.50 	24.66 	23.15
Allahabad JCN-Gopiganj 	23.28 		24.00 	28.32 	24.28
	
Collector 	Allahabad- Patna 	Handia-Gopiganj 	11420 		
Span Name 	LER 	SpanLoss 	Egress 	Ingress 	Status
Gopiganj - Handia 		18.26 	15.63 	-02.63 	-
Handia - Gopiganj 	22.79 	20.68 	12.64 	-08.04 	-",19.02,00:07,High Loss at Multiple Location,Intercity,North,Own,Transport,Temporary,UEVRNSUEGPKJSRC001_BU,1.00169E+11,,NULL,,6,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367619913,,UP East,Varanasi,CMM Name,I-UE-MRYH-ENB-9113,I-UE-JNPR-JCN-6000,,,O & M,NSA,AG1 - CSS,Fibre Cut,01-05-2026,01-05-2026 14:19,01-05-2026 14:19,0000-00-00 00:00:00,01-05-2026 17:12,Resolved,Restored by double joint,"CMP_Interface Down [4]: UTTAR PRADESH(EAST)/Varanasi;Link: AG1_CSS : IPOF :; Down Since:2026-05-01 14:09:53.000000
 $$ [AG1_CSS]I-UE-MRYH-ENB-9113<->I-UE-JNPR-JCN-6000;[AG1_CSS]I-UE-JNPR-ENB-0010<->I-UE-JNPR-JCN-6000;[AG1_CSS]I-UE-JNPR-ENB-H004<->I-UE-JNPR-JCN-6000;[AG1_CSS]I-UE-JNPR-ENB-9125<->I-UE-JNPR-JCN-6000 $$ 

PR TBFC_P1 - Interface down Affected:33 [DOWN:0,THREAT:33] AG1_CSS: IPOF : between I-UE-MRYH-ENB-9113 MRYHMRYHESR087-Te0/0/0/25-Te0/0/0/25 and I-UE-JNPR-JCN-6000 JNPRBLUGPAR002-Te0/1/0/10-Te0/1/0/10[Jaunpur MCN and ] CMP -  Varanasi  since 2026-05-01 14:09:53.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49665627-MJ],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'MRYHMRYHESR087','sap_id' = 'I-UE-MRYH-ENB-9113','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'MRYHMRYHESR087_JNPRBLUGPAR002','link_no' = 22196694],path_information : (P1 = (ticket_id = 49665627,link = MRYHMRYHESR087_JNPRBLUGPAR002,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-01 14:09:53,outage_created_time = 2026-05-01 14:12:15)),TBFCKEY_49665627, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P1 - Interface down Affected:6 [DOWN:0,THREAT:6] AG1_CSS: IPOF : between I-UE-JNPR-ENB-0010 JNPRSHEKESR001-Te0/0/11-Te0/0/11 and I-UE-JNPR-JCN-6000 JNPRBLUGPAR002-Te0/0/0/17-Te0/0/0/17[Jaunpur MCN and ] CMP -  Varanasi  since 2026-05-01 14:09:54.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49665630-MI],spur:'",3.03,00:09,,Intracity,North,Own,Intracity IP Access,Permanent,INUEJNPRBLUGNB0001ILAPAR002,1.00169E+11,,NULL,,1,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368556860,,UP East,Varanasi,CMM Name,I-UE-KOOT-ENB-V001,I-UE-KOOT-ENB-9012,,,O & M,NSA,CSS - CSS,Fibre Cut,05-05-2026,05-05-2026 22:44,05-05-2026 22:44,0000-00-00 00:00:00,06-05-2026 10:38,Resolved,Restored by double joint,"CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Varanasi;Link: CSS_CSS : IPOF :; Down Since:2026-05-05 22:36:00.000000
 $$ [CSS_CSS]I-UE-KOOT-ENB-V001<->I-UE-KOOT-ENB-9012 $$ 

PR TBFC_P1 - Interface down Affected:25 [DOWN:0,THREAT:25] CSS_CSS: IPOF : between I-UE-KOOT-ENB-V001 KOOTVNDYESR001-BD354-TenGigabitEthernet0/0/10 and I-UE-KOOT-ENB-9012 KOOTBRWBESR001-BD355-TenGigabitEthernet0/0/11[Shakti Nagar and ] CMP -  Varanasi  Sidhi  since 2026-05-05 22:36:00.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49800612-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'KOOTVNDYESR001','sap_id' = 'I-UE-KOOT-ENB-V001','interface_name' = 'BD354','port' = 'TenGigabitEthernet0/0/10','link' = 'KOOTVNDYESR001_KOOTBRWBESR001','link_no' = 22326845],path_information : (P1 = (ticket_id = 49800612,link = KOOTVNDYESR001_KOOTBRWBESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-05 22:36:00,outage_created_time = 2026-05-05 22:38:39)),TBFCKEY_49800612, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",12.03,00:08,,Intracity,North,Own,Intracity IP Access,,INUEKOOTVNDYTW0001ENBESR001,1.00169E+11,,NULL,,6,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367818682,,UP East,Raibareilly,CMM Name,I-UE-SPUR-AG2-0001,I-UE-BKAR-ENB-9068,,,O & M,NSA,AG1 - CSS,Fibre Cut,02-05-2026,02-05-2026 13:59,02-05-2026 13:59,0000-00-00 00:00:00,02-05-2026 17:46,Resolved,Restored by double joint,"Please update the RFO of below TT . OWN 48F cable cut happened at 7.6 KM from  I-UE-BKAR-ENB-9068 in private plotting work .
Restored permanent with double joint 230 meter cable added .


CMP_Interface Down [2]: UTTAR PRADESH(EAST)/Raibareilly;Link: AG1_CSS : IPOF :; Down Since:2026-05-02 13:47:38.000000
 $$ [AG1_CSS]I-UE-SPUR-AG2-0001<->I-UE-BKAR-ENB-9068;[CSS_CSS]I-UE-SRGS-ENB-I001<->I-UE-BHTI-ENB-9033 $$ 

PR TBFC_P1 - Interface down Affected:7 [DOWN:0,THREAT:7] AG1_CSS: IPOF : between I-UE-SPUR-AG2-0001 SPURLXMRPAR004-Te0/4/0/6-Te0/4/0/6 and I-UE-BKAR-ENB-9068 BKARBKARESR061-Te0/0/11-Te0/0/11[Sultanpur NLD AG2 and ] CMP -  Faizabad  since 2026-05-02 13:47:38.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49693460-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'SPURLXMRPAR004','sap_id' = 'I-UE-SPUR-AG2-0001','interface_name' = 'Te0/4/0/6','port' = 'Te0/4/0/6','link' = 'SPURLXMRPAR004_BKARBKARESR061','link_no' = 22216849],path_information : (P1 = (ticket_id = 49693460,link = SPURLXMRPAR004_BKARBKARESR061,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-02 13:47:38,outage_created_time = 2026-05-02 13:50:51)),TBFCKEY_49693460, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
PR TBFC_P1 - Interface down Affected:12 [DOWN:0,THREAT:12] CSS_CSS: IPOF : between I-UE-SRGS-ENB-I001 JSGPJSGPESR001-BD355-TenGigabitEthernet0/0/11 and I-UE-BHTI-ENB-9033 BHTIBHTIESR034-BD354-TenGigabitEthernet0/0/10[Sarangpur and ]",3.97,00:11,,Intracity,North,Own,Intracity IP Access,,INUESPURLXMRCR0001NA2PAR004,1.0017E+11,,NULL,,2,May-26,WK-18'26,TTR<4Hrs
2026WK-18'26,2026,WK-18'26,IM368680513,,UP East,Gorakhpur,CMM Name,I-UE-DONJ-ILA-0001,I-UE-DONJ-ENB-9063,,,O & M,NSA,AG1 - CSS,Fibre Cut,06-05-2026,06-05-2026 14:07,06-05-2026 14:07,0000-00-00 00:00:00,06-05-2026 20:10,Resolved,Restored by double joint,"CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Gorakhpur;Link: AG1_CSS : IPOF :; Down Since:2026-05-06 13:57:16.000000
 $$ [AG1_CSS]I-UE-DONJ-ILA-0001<->I-UE-DONJ-ENB-9063 $$ 

PR TBFC_P1 - Interface down Affected:6 [DOWN:0,THREAT:6] AG1_CSS: IPOF : between I-UE-DONJ-ILA-0001 DONJDONJPAR004-Te0/0/6-Te0/0/6 and I-UE-DONJ-ENB-9063 DONJDONJESR048-Te0/0/11-Te0/0/11[Doomariya Ganj and ] CMP -  Gorakhpur  since 2026-05-06 13:57:16.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49818887-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'DONJDONJPAR004','sap_id' = 'I-UE-DONJ-ILA-0001','interface_name' = 'Te0/0/6','port' = 'Te0/0/6','link' = 'DONJDONJPAR004_DONJDONJESR048','link_no' = 22114778],path_information : (P1 = (ticket_id = 49818887,link = DONJDONJPAR004_DONJDONJESR048,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-05-06 13:57:16,outage_created_time = 2026-05-06 13:59:58)),TBFCKEY_49818887, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",6.22,00:09,Others,Intracity,North,Own,Intracity IP Access,Permanent,INUEDONJXXXXCR0001IA1PAR002,TBD,,NULL,,6,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367471729,,UP East,Gorakhpur,CMM Name,I-UE-GKPR-ENB-0019,I-UE-GKPR-ENB-0430,,,O & M,NSA,AG1 - CSS,Fibre Cut,30-04-2026,30-04-2026 22:07,30-04-2026 22:07,0000-00-00 00:00:00,03-05-2026 00:32,Resolved,Restored by single joint,"Own fiber partially damaged at 2.5KM from I-UE-GKPR-ENB-0019, restored by single joint, delay due to high loss at multiple locations 
CMP_Interface Down [2]: UTTAR PRADESH(EAST)/Gorakhpur;Link: AG1_CSS : IPOF :; Down Since:2026-04-30 21:57:01.000000
 $$ [AG1_CSS]I-UE-GKPR-ENB-0019<->I-UE-GKPR-ENB-0430;[AG2_OLT]I-UE-GKPR-ENB-0228<->I-UE-GKPR-AG2-0001 $$ 

PR TBFC_P1 - Interface down Affected:7 [DOWN:0,THREAT:7] AG1_CSS: IPOF : between I-UE-GKPR-ENB-0019 GKPRSLKMPAR001-Te0/4/1-Te0/4/1 and I-UE-GKPR-ENB-0430 GKPRSEMRESR003-Te0/0/11-Te0/0/11[Padriroad and ] CMP -  Gorakhpur  since 2026-04-30 21:57:01.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49643399-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'GKPRSLKMPAR001','sap_id' = 'I-UE-GKPR-ENB-0019','interface_name' = 'Te0/4/1','port' = '','link' = 'GKPRSLKMPAR001_GKPRSEMRESR003','link_no' = 11928424],path_information : (P1 = (ticket_id = 49643399,link = GKPRSLKMPAR001_GKPRSEMRESR003,ticket_type = THREAT,down_type = LINK,outage_start_time = 2026-04-30 21:57:01,outage_created_time = 2026-04-30 22:01:07)),TBFCKEY_49643399, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF
Fttx:Fiber Cut Between AG2 to OLT: IPOF : | INUEGKPRRESCTW0001ENBOLT001_NT-A:SFP-2 | I-UE-GKPR-ENB-0228 | 10.1.188.116 | Pokharbind urf Karimnagar and INUEGKPRGKDANB0001NA2AAR002_TENGIGE0/1/0/4 | I-UE-GKPR-AG2-0001 | 49.44.4.108 | Gorakhpur
[Link 1:INUEGKPRRESCTW0001ENBOLT001_NT-A:SFP-2 | I-UE-GKPR-ENB-0228 | 1",50.58,00:10,,Intracity,North,Own,Intracity IP Access,,INUEGKPRSLKMTW0001MA1PAR001,1.00171E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
2026WK-18'26,2026,WK-18'26,IM367933692,,UP East,Varanasi,CMM Name,I-UE-VRNS-ENB-B002,I-UE-VRNS-ENB-6044,,,O & M,NSA,CSS - CSS,Fibre Cut,03-05-2026,03-05-2026 01:53,03-05-2026 01:53,0000-00-00 00:00:00,03-05-2026 10:52,Resolved,Restored by double joint,"as per pintu aerial cable partially damaged by heavy storm restored by double joint permanent 200m cable add of 96f otdr 1.7km from I-UE-VRNS-ENB-6044 delay due to owner and storm issue 
CMP_Interface Down [1]: UTTAR PRADESH(EAST)/Varanasi;Link: CSS_CSS : IPOF :; Down Since:2026-05-03 01:43:42.000000
 $$ [CSS_CSS]I-UE-VRNS-ENB-B002<->I-UE-VRNS-ENB-6044 $$ 

PR TBFC_P1 - Interface down Affected:9 [DOWN:0,THREAT:9] CSS_CSS: IPOF : between I-UE-VRNS-ENB-B002 VRNSPRMCESR001-BD355-TenGigabitEthernet0/0/11 and I-UE-VRNS-ENB-6044 VRNSLMHIESR002-BD354-TenGigabitEthernet0/0/10[Pandeypur and ] CMP -  Varanasi  since 2026-05-03 01:43:42.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-49710992-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'VRNSPRMCESR001','sap_id' = 'I-UE-VRNS-ENB-B002','interface_name' = 'BD355','port' = 'TenGigabitEthernet0/0/11','link' = 'VRNSPRMCESR001_VRNSLMHIESR002','link_no' = 22100452],path_information : (P1 = (ticket_id = 49710992,link = VRNSPRMCESR001_VRNSLMHIESR002,ticket_type = SA,down_type = LINK,outage_start_time = 2026-05-03 01:43:42,outage_created_time = 2026-05-03 01:45:53)),TBFCKEY_49710992, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",9.13,00:09,Others,Intracity,North,Own,Intracity IP Access,Permanent,INUEVRNSPRMCNB6001ENBESR001,1.00172E+11,,NULL,,3,May-26,WK-18'26,TTR>4Hrs
